Block Height,Block ID,Tx Fee,Block Reward,Miner Claimed,Unclaimed
189287,00000000000006a6d1e5c3eae94e9c59b4f9640802e7d400cc9f56b8f23dd3fd,11860000,5000000000,5011810000,50000
189308,00000000000006a500248257a671369aae7f62e740d1eadf1af618e78efdb0c6,14212255,5000000000,5014162255,50000
189309,000000000000025806f9d27870ff99961d81ceb426c6edca16c4a30cdf578345,15250000,5000000000,5015200000,50000
189329,0000000000000893a1254067939ae51a53abef62dd09d1926e1c2953b008ac73,12577500,5000000000,5012527500,50000
189346,00000000000000bab5b02e1e5c5cff0e26fa586b1ae3f85fe599a161a5f23d68,39670000,5000000000,5039620000,50000
189416,00000000000008771e063624cd990c934584a2c25cc7ccf70554ba66bc866871,21935000,5000000000,5021885000,50000
189438,000000000000098f804050735317e683fd38b294c1ce77f97b6a066bc3f18e66,30028550,5000000000,5029978550,50000
189452,00000000000002f5459591c2e1f90a0f9838156eeb545ba8aa5f925eb85635cd,2952500,5000000000,5002852500,100000
189523,000000000000016d750468de4468b8619f557bdcd4fa1f1cf032f9d161fe8c95,8510000,5000000000,5008460000,50000
189582,000000000000059d3c6b7f6f90b21d083915a378e1d9260b369a5a8a0f1cd6c5,12893500,5000000000,5012843500,50000
189584,00000000000002c3cdfe4c2b90b268aab6afc258ebb7030a5a2ee143d7eac6df,30560000,5000000000,5030510000,50000
189631,00000000000005894143c3c4f1a5b47035f33b9112c890083140479edb4a2b4e,28177500,5000000000,5028127500,50000
189639,00000000000005001cd086db18e254f3fc0757b22a2dcba4f69ad7a283455699,6850000,5000000000,5006800000,50000
189644,00000000000004406acc1218c6cc426bace7156bb2dd8d0a7056897fe2f36700,48746466,5000000000,5048696466,50000
189650,00000000000006c296db6f3dfb0611e9a51b9ed1ae5c5800686b0a370f445e28,36950147,5000000000,5036900147,50000
189670,0000000000000393a3f7b93e83ae467f6b9cc58d6cddf83f7280b6a298967409,14750000,5000000000,5014700000,50000
189672,00000000000006564168e94a433239b10ea5cda48dea5dd1618946c3d23fd4be,28627500,5000000000,5028577500,50000
189684,00000000000008859f81409c9a453394a0069c325a8d013e899a7b2bc06f7d34,14582500,5000000000,5014532500,50000
189689,000000000000002cbc8fa22fe76a22dfd43f8d990748cd6000816afbde428141,30072501,5000000000,5030022501,50000
189697,00000000000006855a9e66338fb7a2c91d04f132f0949566fa199c347e5e3055,29550000,5000000000,5029500000,50000
189700,00000000000006e80d10dc50eb0803ffcc872e0e1074fcab7cb7a1d21d20ddbf,31137500,5000000000,5031087500,50000
189741,000000000000012564abe1d18a3d0e50be89072909e3cf761d03716a94a1f5bb,1805000,5000000000,5001705000,100000
189742,00000000000000aac1d7bfe287ea8e455f0ccad07c901cc3459e60f6faa2f0fc,16975000,5000000000,5016875000,100000
189744,0000000000000398cfd98d3ed76d29f27a8979dee4751b58ae98388fe31c043f,6332500,5000000000,5006282500,50000
189745,00000000000002a22f646ef9446578300ef280505bae391e65ca50611c9cb7f0,14628838,5000000000,5014578838,50000
189764,000000000000064f619e0b530d0352b71c3ee5036e68365d98355612395ae2c3,29107500,5000000000,5029057500,50000
189818,0000000000000298b6ef60768e10b7e35a1e664272f53e924c7e6b5c4ffb0395,9410000,5000000000,5009360000,50000
189850,0000000000000702f1411aedba98cba630338c6c05452d43ee60099baf4b28c5,29682501,5000000000,5029632501,50000
189861,0000000000000888a22c53a5e7724a1fa96190a72c23f41fcd46f5720cf25400,52637500,5000000000,5052587500,50000
189900,000000000000055ccf03a628b58a69e2afce1f938741bbc1c75f11a00b6548ea,26132500,5000000000,5026080000,52500
189919,00000000000004eaf54e4d58f2f8a5f748e7479e6561bb9500b4409e6bf79d11,3557500,5000000000,5003507500,50000
189923,00000000000000b987cd6087630c04b791c1e203c3c94f4cd820470804cf5aba,7767500,5000000000,5007717500,50000
189966,00000000000001c9bb2db1108fb59e65a5e2c9c8e7249bca07ad7a1107103837,30930000,5000000000,5030880000,50000
189988,000000000000055adef33ca1e16759ad3bd1d29f3e2a01542970dda76d559808,46365000,5000000000,5046315000,50000
190015,00000000000002489e7ff32f01159e92318cd48ef21b9fdc7841ea9f72cb9ae6,28812758,5000000000,5028762758,50000
190025,0000000000000200d3768660b4fb9b988374e17ed57c7ca5205cb8c249385b88,30905000,5000000000,5030855000,50000
190034,000000000000078aebf31ca16ec12d4195c9cf7f3aa49184378a26c8c75a8f83,54450000,5000000000,5054400000,50000
190051,00000000000004ba0a73de58c296a28fc3af1be5c0ee80338dcb666a01d5c8db,32735000,5000000000,5032685000,50000
190052,0000000000000511404b3e9de812e214f79862cd24c55c91709afa5ef3dd7a6a,7653500,5000000000,5007553500,100000
190066,00000000000003b113bf4bda8a674707ef5f83221373cf3f2f37b9aa6da4f405,7660010,5000000000,5007610010,50000
190079,0000000000000493ad20a4a8670b96a020121d7010544081d242d540239128d2,3680020,5000000000,5003630020,50000
190112,000000000000057af2e3da0c2e97d41dd496ae0acb91b631eca8427b36a7646e,44410000,5000000000,5044360000,50000
190118,0000000000000306a7b7119298be35a7d00d042461b1ac66a810bd58ea727270,42210000,5000000000,5042160000,50000
190136,00000000000007036f5e97940c816d50ab45a1bf66c6181ca1e81f570db9a5b7,14112117,5000000000,5014062117,50000
190145,00000000000006734c437afc9c10f24205459412520ad570bbc99fde9085b723,7852500,5000000000,5007802500,50000
190190,00000000000005b2895bbdc221eaf923e3e8eed9a3f4f074f5f6b2131885f963,26734556,5000000000,5026684556,50000
190218,000000000000009fb4a707e6122d6cf89550cafa6cac41f99c8cda7aaf3a0203,19062500,5000000000,5019012500,50000
190238,0000000000000254cc34d9a9722a6b5179921eb84e1153d90632060be8c7101c,3150000,5000000000,5003100000,50000
190242,000000000000074b438c058f769c0287b705a4c15b02effb122dbec0ade37144,100000,5000000000,5000050000,50000
190279,00000000000005eafe7208dcdf5bea8b7c9bf6036e5a0fdb6f5631cc7c601765,13721450,5000000000,5013671450,50000
190296,00000000000002edfe067463d1ec9b54987b95f25f763b74b78bc46dede5d132,15878750,5000000000,5015828750,50000
190331,00000000000000e3d3eaf93600684b085df7d58f84ef952c91e84eb4a251d5d8,6567500,5000000000,5006517500,50000
190360,0000000000000380a19b31760a430cb1ebb97442ca369a870c1cd5ec00a9feee,50955015,5000000000,5050905015,50000
190363,00000000000006ea8b7025cb15bcc4e9abc13abbcb8c2c09671516c7a92f8f69,6112500,5000000000,5006062500,50000
190372,000000000000011966ee5d3218e50cc382b64285e797aa96e7d5e34b83d99592,18575000,5000000000,5018525000,50000
190377,0000000000000152cf93872272fefc005ac9629719513fef6acdd95b7a7257b4,11025000,5000000000,5010975000,50000
190444,00000000000007dd57da3a1e6ea7a0999f3a5c20c2050002005b899b42391955,35215203,5000000000,5035165203,50000
190456,000000000000015fd414e95e07961a4fb91c9de5649b33eda9b3354d35e2f1e1,1000000,5000000000,5000950000,50000
190462,000000000000050e7ca3dd669255e6a22f42e2061a4159123e37457bdeb182b2,64391000,5000000000,5064341000,50000
190534,00000000000004687e39b89712a943eaa4f7953bc7d1083070b8ac548d7034ae,50000,5000000000,5000000000,50000
190605,0000000000000367453b768b47734e438950dabbccc779183ddf51888ef48d66,37580000,5000000000,5037530000,50000
190628,00000000000001fe2f41fbd450a72b2a0e834e9e0d9fec3b46533ed528c7dd87,15863000,5000000000,5015813000,50000
190704,00000000000000d158389f553d19826352a1ac35d5e7083325c7d6457c66517a,8825000,5000000000,5008775000,50000
190707,000000000000052e1fd93b1fe9f042725c3353aca481da794e535ea6ec132b31,3110000,5000000000,5003060000,50000
190730,0000000000000367b65259aa0fa3caa667c47f9b67433512cf455160bcb76971,150000,5000000000,5000100000,50000
190818,00000000000005115068f04c2e57a27103f52785cce3514f1fa6e9dcfcb9d69d,27055010,5000000000,5027005010,50000
190821,00000000000008e7aa3bc8bea9d79ec81addd46663d95ad62d423212c9cf7154,26220000,5000000000,5026170000,50000
190822,00000000000008ef13d3c9db38d5c883f4ba5fcadff81e84cd74c8fb2f20f99a,33752742,5000000000,5033702742,50000
190826,00000000000003b556f05a16cf20c98aa1adf6c3566df1d3762dfef2cfc1ee04,13792510,5000000000,5013742510,50000
190852,00000000000004bbd1df1baca0adf5bff335c32997308399c00f7cde0ce8c0bc,13127500,5000000000,5013077500,50000
190865,000000000000077e4e25abceff0f8de3ab148fd2d8a57bb77e51f4a8aa3e43b6,16065000,5000000000,5016015000,50000
190892,00000000000005b69e7d30d1f0107b3b9d330ae3f2107ed81269c0d9c4f6bc67,15417500,5000000000,5015367500,50000
190898,000000000000027e1fe6b0ac6b1d030e825e19adb8d05c23f06fb63d3fb69143,32850000,5000000000,5032800000,50000
190925,0000000000000557029b120cb974704072e5d1ecedcfbf1c5dbde1ce2f5ffc5c,8997500,5000000000,5008947500,50000
190969,00000000000005ad7ef3d3b2036512ec4dffc06565833b95a808dfd13c4485fe,6587500,5000000000,5006537500,50000
191038,00000000000006ae7d4fca8b27b7c76303d5e0c30813d228f3d4bc66b28e876e,13720000,5000000000,5013670000,50000
191046,000000000000001d54360ffa0fead82ee7c3234295119396a69fcf6255588b8e,12377500,5000000000,5012327500,50000
191053,00000000000005e37c5b958addc549c7e1e26b1c8e32eb2222050037ee248ff9,30152500,5000000000,5030102500,50000
191063,00000000000002ca05a54e42e55e5987901ced0ce691e9afcc2a6755e42adf54,3312500,5000000000,5003262500,50000
191104,000000000000071893c3be23c97809885acb6ed7cee2d46a64a4db9cba8320ba,5725000,5000000000,5005675000,50000
191137,00000000000003dfd240b8339740ecc23d532d62e185b45bfc83892fc2936ed6,14950000,5000000000,5014900000,50000
191155,00000000000006bcea20a9ca8a95365e7fe3bb16a6081ce0900f3570ea4738fb,13035000,5000000000,5012985000,50000
191158,00000000000008cb9af4d9d8f371be69a7f36df309efcb2b437b1f67fc404aa7,27112500,5000000000,5027062500,50000
191177,00000000000005f02fd785a6841764bb8dccee484146fb8cb4da5651253e5ca1,15229500,5000000000,5015179500,50000
191182,0000000000000867a6c778f9da9c1919ba6c396ec270568826fbdf12d28de54b,15052500,5000000000,5015002500,50000
191203,000000000000076af0b0db4fb5b7d3dfc6282b6e98c88bbc022ef8dd52af2218,12860000,5000000000,5012760000,100000
191241,00000000000003fd22792e32ae94b3c03e6d3874328fd1d93d0c181d3d9b8dca,53572523,5000000000,5053522523,50000
191244,00000000000000e9a7e9fa5648dae513ff6ad1c876a0d076521440494598db81,33470000,5000000000,5033420000,50000
191297,000000000000004f8ba6d0d1fd26831c17d51fc47b4ac499580423865a103d1d,36313500,5000000000,5036263500,50000
191351,0000000000000590aec5d59aa80de92f1f0c551b80d0e18c38c7f0766fae696d,28422500,5000000000,5028372500,50000
191352,0000000000000134b4b73e346884bc824e7c266018ec5cea4da0f5e697bc65a8,28772500,5000000000,5028722500,50000
191392,00000000000002449515fe615231cb7e0fee79e0d91c2a68b46645a8fe6d32c0,1600000,5000000000,5001550000,50000
191400,0000000000000203ff8dee3bceda4f478110ac8ea2a47f7bfc3f5e546580ea9a,3330000,5000000000,5003280000,50000
191431,00000000000003c651814bce16d179f3274885a84c13d4c65fbf073d0dfe88a1,21135000,5000000000,5021085000,50000
191503,000000000000016b7fb22cdb835cd390f01b469ee7701d344d31d11d012b7e8c,29465000,5000000000,5029412500,52500
191507,00000000000005871d0e89bf4af1f6104ac421936d721649e420e867972e47cd,31429000,5000000000,5031379000,50000
191511,000000000000001db455745008c0c0bf704a19c8bee55c1641442a6513a9f150,29860000,5000000000,5029810000,50000
191514,0000000000000819673107de1a1830bd998a7b50ccd9ba73ed017f0f33da0a8d,41090000,5000000000,5041040000,50000
191524,0000000000000311bb4540247bf5f25b072062a63b8b60d7d381f83ac11d12c5,6790000,5000000000,5006740000,50000
191622,000000000000076b892483f7c33fe7e44b577ec2f2a5f1bf9df71952a1184578,65997500,5000000000,5065947500,50000
191733,0000000000000603d15917dd3c7d67e0bedd4eeec826d702a5c881820a8a4bf3,65815000,5000000000,5065765000,50000
191784,00000000000001d013b9c90c41884df8c542f44928bda3e7852e32c3926d102c,12450000,5000000000,5012400000,50000
191882,00000000000004cb6015ba59817db42240435800d8a6a2907717309efb29dcb8,1800000,5000000000,5001750000,50000
191901,0000000000000497d4fe897690941361c0da5c5eb8ce1e6ce5f9ce3594654610,24914460,5000000000,5024864460,50000
192038,000000000000006b5a24754866442efaf316909af74e1bf03916ddf7d4b1d12c,5560000,5000000000,5005510000,50000
192081,000000000000037359640432c4f37c4186ba5ce329dfb8ab283eafde1e8b870a,27550281,5000000000,5027350281,200000
192095,000000000000021c2c2af4ba86112eccf2efd2d1939a67581c90fe09b5cd02a6,6377500,5000000000,5006327500,50000
192113,00000000000001aa8d915c7d4672f0bb8cbcb6c700a6b8f65aa8af221b4ecf88,35830000,5000000000,5035780000,50000
192160,00000000000000049a42db4575fc8c49b19f63dbaecad2de95b94ec876f3b639,3150000,5000000000,5003100000,50000
192208,00000000000001e829307134fad25397893e07c9d8cc19480d3cc2f4e0ce552a,15352500,5000000000,5015302500,50000
192237,00000000000004aa357d0c4b5b9aff4b88a4026f178167b77c4852b71ff30408,6375000,5000000000,5006325000,50000
192239,00000000000004eb86bb19ca1c9b4f1edb6f4a7b4b33f5f9b69cb23376aa3a14,15160000,5000000000,5015110000,50000
192350,00000000000004b5d15de77ebf42ef434098cbd94bb524bfcb73f314a1b53457,28289036,5000000000,5028239036,50000
192463,000000000000032e7d550715895d26a310eaaccd7bd23c4278691ce4377b15c9,53252500,5000000000,5053202500,50000
192507,00000000000000794042d191b93375fee65b19e5b68447cbec83c0dd5af8124e,24136050,5000000000,5024086050,50000
192536,000000000000070a51a32181a67ebde6b001bc6b89e3c9b9f14cf70d29e146b0,27510000,5000000000,5027460000,50000
192554,000000000000033b51065bae2275d2702dff549961418142c9028eb5a1536b7f,350000,5000000000,5000300000,50000
192566,00000000000005eea3e3e19cb7ebb4e441bec6933531417feb13170d1221a513,1632500,5000000000,5001582500,50000
192578,000000000000003dae86172c7cc8b5bbe1d063a992dd369dd33b80600d324c75,32865300,5000000000,5032815300,50000
192582,00000000000003b8424b22b0a48a017ee4b7c5d7cae47c76baa3f3059e26fe1d,32216500,5000000000,5032116500,100000
192604,00000000000004a45be84ab597c211f8812a6182e2a81b633d5576e38c114cf3,17030000,5000000000,5016980000,50000
192630,0000000000000625351bcd333f056be240b2d6f19728b9b72761cdc9cb22102f,1455000,5000000000,5001405000,50000
192680,00000000000007a17e4f6f112ef58c38bf3404aed9377d4a6a143cd8c093f41f,2900000,5000000000,5002850000,50000
192708,00000000000006991cb1f5fc5d45f6cc39eaf0692849932dabd553f2c047fd5b,14027500,5000000000,5013977500,50000
192766,00000000000001b1240c73993a6678fc290d8ea317e4ebd6d047d6fff658e6d4,31750000,5000000000,5031700000,50000
192790,00000000000000c1e1d244b90af9530299e327e64578e1398680774fe28033eb,11760000,5000000000,5011710000,50000
192814,000000000000019a3f777dcb35ca76dd343b910d80ff07539bbbe4fc8749f960,38279000,5000000000,5038249000,30000
192875,00000000000001b9bc36752590edcb781e41b6cb6457bfe935de3d54d486d1da,16172500,5000000000,5016122500,50000
192880,000000000000052ea2fe5606ba7f9bf9dd4fbfa683db5d0413224d6730a7b9de,33662500,5000000000,5033612500,50000
192881,00000000000006e7c82f2e97869b2a6346a83e08d636cd1e8d5a309bc59d6d56,6557500,5000000000,5006507500,50000
192883,00000000000003a0fc0b771327f67ece88b4c1eba6b16b244dfe670c837aac0d,21742500,5000000000,5021692500,50000
192908,00000000000001e67044a05a5cd85263a6356fbf0ba2065982befcc6338bf9f9,1300000,5000000000,5001250000,50000
192919,00000000000006d6e1196d6815955f88c3ad1928f64f4fc956fdb18b8a5a6b7c,12607500,5000000000,5012557500,50000
192980,000000000000057660b894ad5c32509989e89530e3ce25f8d00d5d0eb2fba432,17997500,5000000000,5017947500,50000
193020,00000000000006ad8abe091193a81c690bbe21d1222895c025d399c516c9fa4d,7428500,5000000000,5007377500,51000
193050,00000000000001e66fb049ff4030950d2c3c525abc39b1355ce23599de335876,8950000,5000000000,5008900000,50000
193058,00000000000001561395652f2452738dc2013f1869f63acedd829009536ce240,9160000,5000000000,5009110000,50000
193065,0000000000000543337e771190bdab75419f105437e4ceee8c99a8a5e0eb1db7,7810000,5000000000,5007760000,50000
193099,00000000000000fa9199418d12312a1421da85a3c4a870a2da87a193b9ebe3ed,17020000,5000000000,5016970000,50000
193170,000000000000043307b302f93d3475deac3b7c0af2949877cd5423c54460ffe6,8445000,5000000000,5008345000,100000
193186,00000000000006805b2497c7d9efe7fcd470af452bcf5ef8ed74e7189bbc0197,8251000,5000000000,5008201000,50000
193197,000000000000045a92e325cf3c377cb7c0be805c1a4554d02bc754a05f733baa,3970000,5000000000,5003920000,50000
193207,00000000000003ecf23c1ea432fd8798bd6f3585ae0890d9273ee9bf1880f2b4,16577510,5000000000,5016577500,10
193208,00000000000003d354057d1f93961058a8462aaa2408f718748962c1d41038c8,12410000,5000000000,5012360000,50000
193216,000000000000083ba46ea1e709d84c4cc7249c1508698612ca575926e8ae2d86,28680563,5000000000,5028630563,50000
193231,0000000000000446aac4bf2686d5a81d677c1ccc1ee0e72eea33e46ab15996a5,100000,5000000000,5000050000,50000
193264,0000000000000163e888cb3642b050fd451e0cae3206c4cab527fd1d473f165e,2012500,5000000000,5001962500,50000
193265,00000000000003494dc34041e8945f1605ada767ed5b414fe0d85d569d9e5c24,3290000,5000000000,5003240000,50000
193311,000000000000009b2cd4ed39c87b8acd14cb1d17b8cce86611a7a5c682a5a604,19105000,5000000000,5019055000,50000
193325,000000000000071421a91f32b63353e6a9d929de983bcf69102ae544833665a2,2950000,5000000000,5002900000,50000
193327,00000000000006ed18b1a5cfc0e4b953f86dd74bc5d360b32fe9bf458a7e5538,9217500,5000000000,5009167500,50000
193351,00000000000002fcc396729b7bddc7fd6f2e88cb2f3507bbb4d715ce11f000c3,6827500,5000000000,5006777500,50000
193369,00000000000001c856b76d6f1d7b19a484671636fc9701d030cee470c726da7c,1200000,5000000000,5001150000,50000
193374,00000000000004feec624d4d403931627d04ed0ccde90a4104080333dfabcca1,750000,5000000000,5000700000,50000
193387,0000000000000025d0c87bca941797d7704e09b68ac731e1579b61c133768d6b,30492500,5000000000,5030442500,50000
193404,0000000000000486717e79048d7ba5dbfc595b3d32d80e06c7a46abff52cfe1f,13420000,5000000000,5013370000,50000
193430,00000000000007d0b829f8dccf9e271e5c1f26b7639d1ab49f95fca5aa953d6c,7420000,5000000000,5007370000,50000
193437,000000000000080402078744f5384b11b091e63fb3b4e2c45e3e1309338ee3ce,26162528,5000000000,5026112528,50000
193473,00000000000004a9eeddbfbb6fd8882f80d4885875daa8b2105b394a2ca4e3a5,14152500,5000000000,5014102500,50000
193490,00000000000004476c469b79669c980a3b99dfe649b31aa17c74bccff5de0293,34093239,5000000000,5034043239,50000
193500,0000000000000333ab7e1d57889e5d79e8c2ed0c05f52f41ccbbc6364a34a5f2,14140000,5000000000,5014090000,50000
193505,0000000000000747a6c7a85c6fd8c75884bbe46c7c9e9a6df584641506da8b2e,8265000,5000000000,5008215000,50000
193520,000000000000058d3e604eaaa5e86f29517351e63ea338e50b2ef5c3ef397c3b,33025763,5000000000,5032975763,50000
193521,000000000000005a718a3cf885df79d80fe2eb527c3a88801e0cb7da414e68df,10459348,5000000000,5010409348,50000
193546,000000000000044530d0623e5c26a68c7cdf5a450309fda88d67137c87672080,15560500,5000000000,5015510500,50000
193558,000000000000035062c04477fdae5178c295aa5a2e82c59c8ca0d42f6de48f42,19773392,5000000000,5019723392,50000
193568,00000000000006b2875ec4a918c4c8b724ccbd61c8eb1b6125af1d6d674199f8,27531235,5000000000,5027481235,50000
193643,0000000000000757d705d449ee9c8b7c075e850d05373852d4e7ad0f7de6128d,68713675,5000000000,5068663675,50000
193937,00000000000003e37e19c7450026758b585c27b50c0bbbd686eb35775183466a,117262500,5000000000,5117212500,50000
193948,00000000000005bce52e20c1e19c9ca2b94601ca18349975d6243d8e7f2d7b9c,11910000,5000000000,5011860000,50000
193956,00000000000000209b55219d1a1e1ac9edb339c12b09be7392f59ec5bea04bfa,35538257,5000000000,5035488257,50000
193977,000000000000015886b967f2a483cf5ad78db45572918571deea766b0eb6689c,13670000,5000000000,5013620000,50000
193980,0000000000000309c31d1dc3b4ecbd0e03935dbda0a79065dc0d6c898366cf86,13686973,5000000000,5013636973,50000
194035,00000000000002b4a38015c09b73beedb8522f8b17d453613d8da7e8d70aa1ab,21807500,5000000000,5021757500,50000
194037,000000000000038dd41f43c7bd4d66598722a8ee64e07bb2783000e097ef971c,27745906,5000000000,5027695906,50000
194078,00000000000003555a6f4f412f13acc82dadf6b4262fda7b64d77e3db4e16121,83515000,5000000000,5083365000,150000
194109,00000000000001fceb239ece5ff2ddda614a4c30e55e03160375405ef68f0277,37572500,5000000000,5037522500,50000
194116,000000000000054dab40532e036e407c2a5108fea6e30c6b2eefa08167e00deb,7632500,5000000000,5007582500,50000
194361,00000000000001db8262cff52320f67509ebd41464c1f5260cb252736479c090,66231429,5000000000,5066181429,50000
194369,00000000000003415e85c5cbf744218d94ab56430e8246aafde1d4050d55f516,105876814,5000000000,5105826814,50000
194620,000000000000021527ed664eb91c87a73f69f7d87b9eac2db2b9d23d714df399,900000,5000000000,5000800000,100000
194649,0000000000000728f5e5c02a4788f83c5ad24d3b7c7dd499737344174d7261ef,36550016,5000000000,5036500016,50000
194652,0000000000000423bba51fdc9be8eba89d08b5d0faf2debe00c0257e90f1a2f7,12300000,5000000000,5012250000,50000
194710,00000000000001029f301c050289f3224be68af757fd238ca5c0deb2c427e2e5,33237501,5000000000,5033137501,100000
194716,00000000000001fc696de1712839bac7017b96c3482a7429a702290c253b2ea5,19417508,5000000000,5019367508,50000
194732,000000000000075c2f2208cd2be2a2cccea987846b6b36b49fd3e433c3e0d78f,31921500,5000000000,5031871500,50000
194742,00000000000000643dbc6870bf362145baeaa331467ce2abcb78383affde0929,34897500,5000000000,5034847500,50000
194826,0000000000000037694bd35d82c3970439282b465c973ad1d3f74921938a7c3a,14735000,5000000000,5014685000,50000
194904,00000000000001f47cdf42c90f1b9fb465630dbd2d72de7b670ba1fb46fbc964,16540000,5000000000,5016490000,50000
194953,0000000000000788afb18f70554612ccc53493d6e1315ac2a152e4c0f18436b4,26453271,5000000000,5026403271,50000
195069,0000000000000600566fce492df7a1188a5064e0ade961daf44b48fc9dce68fa,39145000,5000000000,5039095000,50000
195150,00000000000001849dce936cee1d62b4180915a58ef361c00b869db6eb168e76,41914310,5000000000,5041864310,50000
195214,00000000000005866228c10025bc465254296925b2735d558473b2b3ae759262,18625000,5000000000,5018620000,5000
195241,00000000000001d93f8d42b9489e39131d12f473ad0b17bb66c6f982fa721c56,37832500,5000000000,5037782500,50000
195299,00000000000000e4be4de067fba96c3b37df7dbf90d9124dd1e682c71b732ef9,14325000,5000000000,5014275000,50000
195319,000000000000028e8f7587768b8bb68e899cc28e11a01847b8cf70aa965fd7f0,19970000,5000000000,5019870000,100000
195336,000000000000016cb29427708e483527c0967b2efebd747b965b5548efef3112,23124543,5000000000,5023074543,50000
195571,0000000000000070c1903b50ab493e1353ab894c41274a4da6bdbea19d1838f2,19225000,5000000000,5019175000,50000
195709,00000000000000430c890f5f98ce72103f54f25357ab40fff9dbf56b7d9d2316,12170000,5000000000,5012120000,50000
195780,00000000000005204801271f2ee60638c9ed6b56d151e22408743dd481760bc4,3652500,5000000000,5003602500,50000
195785,000000000000046f776cd1a7236ef96a18ba20894d0b3f4e5f93bd06d5259b33,10060000,5000000000,5010010000,50000
195787,000000000000003bc03b8f2b1701cf14506cd6e1f9818d7573ecf39f85f9289b,7377500,5000000000,5007327500,50000
195880,00000000000004d735e53c5915ee91950f5734d73d8431739467cbe9f2f8d5a0,59417500,5000000000,5059367500,50000
195911,00000000000002bdf2aa72d56adda687f270e3013f31213e8f3aa9ed9d7a4b6a,45615000,5000000000,5045562500,52500
195921,00000000000001379166c706654406544d38495f188f99a45e57b920c96b36dd,30415000,5000000000,5030362500,52500
195937,00000000000000d1da1526882cf167f5ba5b43ca5eeb1e211d8b88e1147edc07,48535000,5000000000,5048485000,50000
195973,0000000000000272d9c3b58510976287c98716d38ddccaea9fa58cd6d79a995c,15752796,5000000000,5015702796,50000
196011,00000000000006775e07ea1f7e69eedd8a7d3841ea30fcb74328c2870e6d45cf,22022500,5000000000,5021972500,50000
196012,000000000000036fe879e64030123a670993f7b00a7ec08cc86d8bd0736f500b,7762571,5000000000,5007712571,50000
196150,00000000000000ebc3598202bac190ec0fcee4ce56403b22656ea1abaaef5b0b,13005010,5000000000,5012955010,50000
196217,00000000000006777da72a74c903cae79e24ad86b4b73980283fc7c901cf22cb,720000,5000000000,5000670000,50000
196220,0000000000000050b1445acc24941cd467e0031ee02f6dc5f8d3e24431a16d63,100000,5000000000,5000050000,50000
196229,00000000000003dd58829a8ce6e627b49cee003d70b452f0dc1afe742ad634cf,28012500,5000000000,5027962500,50000
196258,000000000000002e116df16bdcc2d5fcfee950dad9691f3506a431d3059292dd,33430000,5000000000,5033380000,50000
196312,00000000000001d0121f5fa2b95bd5a0ce84bc43915d155e09b764fe3b787af5,6265000,5000000000,5006215000,50000
196314,00000000000001540bcce7a4de9eb8197ab43750181d1ea77a7f3272b37bfcaf,35255000,5000000000,5035205000,50000
196334,00000000000000809115db3dfc2354775aac9928d10cde6e6624e5f692d6dd9c,3062500,5000000000,5003012500,50000
196348,0000000000000536da23ad9971e34b881669c6f86920e250e7b716e15fbce6e3,13735000,5000000000,5013685000,50000
196354,00000000000003ad16cfd4a61856befa39812a273577c0be44fa7e05a12cebec,13731162,5000000000,5013681162,50000
196363,00000000000001a09905d6ad48957cee4bf1bac4e7857c1ed2a41b9adeadcc02,14645000,5000000000,5014595000,50000
196381,0000000000000365636358a6cb56e90f079b4b4f2ccd7e0991dfd8ac3df0b8ba,40502500,5000000000,5040452500,50000
196382,000000000000047927da95998049121bf962ab5a407ae23a7ba67f75bbfa8241,67958049,5000000000,5067908049,50000
196387,0000000000000005157cbe71c956a5364f749be71d43fd60248093eac565929b,29180000,5000000000,5028930000,250000
196417,00000000000000c1f6c00b23ba5b8c5c6152e2a2695b7fad9cdc894eb8eb3d8f,19800000,5000000000,5019750000,50000
196425,00000000000001e675cee1ef82878f4bfeaa132b8160851356860cd1025e91af,32081879,5000000000,5032031879,50000
196520,000000000000017998036fefb1832c8325e23725b1c49910eeb01cba20bbffff,31122500,5000000000,5031072500,50000
196560,000000000000048b169ee06f6f71f0a5d82cdf79523eaffaf84e7bff4c8eb512,23055000,5000000000,5023005000,50000
196669,000000000000048e29ff1825143900f74029f0918ec2a608233d0e3dc8bdfcc0,3150000,5000000000,5003100000,50000
196679,000000000000058d8c71656f205cf0e65093d266eae41aff8e98dcd6c3c51cf8,35397500,5000000000,5035347500,50000
196692,000000000000062c7239e62ce2098fd48be7bed3182493cebdc01dab754e8244,33657500,5000000000,5033607500,50000
196750,00000000000003bca6f2bc6ca55ec2304e93e8649a305870979dbd6fccc3519d,36015000,5000000000,5035965000,50000
196776,0000000000000080ac34a2b3c89faf2e8862f1383fd3a59f21f1cba5fabf5358,17172500,5000000000,5017122500,50000
196808,000000000000014bef3e59cab6d543740d966d9efdfbba2c45f184423d75cc17,15947500,5000000000,5015897500,50000
196812,000000000000007a5bacec059244253c72b64e6ab3804df796a39687b22b756e,7290000,5000000000,5007240000,50000
196815,00000000000001c12afd780bcde722efb5660abefe50b5e422147f6137bdc9b2,5580000,5000000000,5005480000,100000
196822,0000000000000494079c9dd5957af0dcea1fe7007d4e834250e777d7189f1499,19457500,5000000000,5019407500,50000
196826,00000000000004efcb20965b8a5a9f79e86aff46b794c9b84e755c4a675d0fe9,27259404,5000000000,5027209404,50000
